id,temp,x,y,z
0,311.74451251514,-52.1703,0,0
1,314.36282027121,-50.0409,0,0
2,316.8586550831,-47.9115,0,0
3,319.23392367254,-45.7821,0,0
4,321.49024615291,-43.6527,0,0
5,323.62947425926,-41.5233,0,0
6,325.65340899896,-39.3939,0,0
7,327.56352107774,-37.2645,0,0
8,329.36114761983,-35.1351,0,0
9,331.04754391982,-33.0057,0,0
10,332.62368535908,-30.8763,0,0
11,334.09066043666,-28.7469,0,0
12,335.44958934402,-26.6175,0,0
13,336.70113063418,-24.4881,0,0
14,337.84598503514,-22.3587,0,0
15,338.88511090514,-20.2293,0,0
16,339.81916185952,-18.0999,0,0
17,340.64863936656,-15.9705,0,0
18,341.37407006133,-13.8411,0,0
19,341.99588198438,-11.7117,0,0
20,342.51416895241,-9.5823,0,0
21,342.92870499233,-7.4529,0,0
22,343.23949917787,-5.3235,0,0
23,343.44704581291,-3.1941,0,0
24,343.55171118284,-1.0647,0,0
25,343.55317630617,1.0647,0,0
26,343.45120912684,3.1941,0,0
27,343.24632397522,5.3235,0,0
28,342.93854519574,7.4529,0,0
29,342.52736028887,9.5823,0,0
30,342.01282449615,11.7117,0,0
31,341.39466271268,13.8411,0,0
32,340.6723380484,15.9705,0,0
33,339.84552999116,18.0999,0,0
34,338.91372225655,20.2293,0,0
35,337.87627041386,22.3587,0,0
36,336.73221885684,24.4881,0,0
37,335.48077374552,26.6175,0,0
38,334.12149718973,28.7469,0,0
39,332.65386915444,30.8763,0,0
40,331.07692663071,33.0057,0,0
41,329.38923547467,35.1351,0,0
42,327.58956099986,37.2645,0,0
43,325.67698316407,39.3939,0,0
44,323.65062945686,41.5233,0,0
45,321.50926665322,43.6527,0,0
46,319.25105827832,45.7821,0,0
47,316.87389334272,47.9115,0,0
48,314.37594802395,50.0409,0,0
49,311.75552342262,52.1703,0,0
